symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct
ATEC,2023-03-01,2023-11-01,14.98,9.41,667,-3715.19,-37.18291054739653
DMRC,2023-10-01,2023-11-01,32.64,25.65,306,-2138.9400000000005,-21.415441176470594
RUSHA,2023-10-01,2023-11-01,41.44,34.82,241,-1595.4199999999994,-15.974903474903467
LSCC,2019-03-01,2023-12-01,13.03,58.9,767,35182.29,352.033768227168
ON,2021-10-01,2023-12-01,46.64,71.42,214,5302.92,53.130360205831906
ARLP,2021-10-01,2023-12-01,10.65,21.01,938,9717.68,97.27699530516433
LPLA,2022-02-01,2023-12-01,164.84,222.41,60,3454.2,34.92477553991748
SNEX,2022-07-01,2023-12-01,34.38,39.77,290,1563.1000000000001,15.67771960442117
DGII,2022-07-01,2023-12-01,24.02,24.27,416,104.0,1.0407993338884314
HROW,2022-09-01,2023-12-01,9.23,8.92,1083,-335.73000000000053,-3.358613217768147
NBIX,2022-10-01,2023-12-01,103.06,115.02,97,1160.1199999999994,11.604890355132923
PRTA,2023-06-01,2023-12-01,65.32,32.83,153,-4970.969999999999,-49.73974280465401
UTHR,2023-09-01,2023-12-01,226.69,236.66,44,438.67999999999995,4.398076668578232
REGN,2023-09-01,2023-12-01,839.79,812.12,11,-304.36999999999955,-3.2948713368818328
DVAX,2023-10-01,2023-12-01,14.51,13.55,689,-661.4399999999994,-6.616126809097167
APLD,2023-11-01,2023-12-01,4.69,4.96,2132,575.6399999999991,5.756929637526653
TRI,2022-07-01,2024-01-01,108.67,144.75,92,3319.3599999999997,33.20143553878716
IBKR,2022-11-01,2024-01-01,20.52,20.63,487,53.56999999999972,0.5360623781676344
PRDO,2022-12-01,2024-01-01,14.33,17.61,697,2286.1599999999994,22.889043963712496
CDZI,2023-06-01,2024-01-01,5.28,2.98,1893,-4353.900000000001,-43.56060606060607
OLLI,2023-07-01,2024-01-01,57.65,74.21,173,2864.879999999999,28.725065047701648
ONCY,2023-07-01,2024-01-01,2.71,1.29,3690,-5239.8,-52.398523985239855
TOUR,2023-09-01,2024-01-01,1.3,0.63,7692,-5153.64,-51.53846153846153
VRSK,2023-09-01,2024-01-01,241.64,235.45,41,-253.7899999999999,-2.5616619764939563
EXTR,2021-11-01,2024-02-01,9.82,15.34,1018,5619.36,56.211812627291245
PDFS,2022-08-01,2024-02-01,27.63,32.82,361,1873.5900000000004,18.78393051031488
BBSI,2022-08-01,2024-02-01,20.53,28.51,487,3886.26,38.86994641987336
ENSG,2023-01-01,2024-02-01,95.21,114.97,105,2074.8000000000006,20.754122466127512
ARCB,2023-08-01,2024-02-01,122.01,122.27,81,21.059999999999263,0.2130972871076109
UFPI,2023-10-01,2024-02-01,102.03,114.79,98,1250.4800000000005,12.506125649318832
NSSC,2023-12-01,2024-02-01,30.85,35.98,324,1662.1199999999985,16.62884927066448
LINC,2023-12-01,2024-02-01,9.36,9.17,1068,-202.91999999999948,-2.0299145299145227
FSLR,2022-09-01,2024-03-01,125.06,148.23,79,1830.429999999999,18.527106988645436
PERI,2022-10-01,2024-03-01,19.06,22.98,524,2054.080000000001,20.566631689401895
DXCM,2023-12-01,2024-03-01,118.13,116.59,84,-129.35999999999933,-1.3036485228138384
PACB,2023-12-01,2024-03-01,9.06,5.04,1103,-4434.06,-44.37086092715232
CENX,2024-01-01,2024-03-01,13.48,10.26,741,-2386.0200000000004,-23.887240356083094
CRESY,2024-01-01,2024-03-01,9.5,7.96,1052,-1620.08,-16.210526315789476
AGYS,2022-10-01,2024-04-01,53.16,83.46,188,5696.4,56.997742663656894
SPSC,2023-06-01,2024-04-01,159.68,183.54,62,1479.319999999999,14.942384769539064
ATXS,2023-12-01,2024-04-01,4.68,14.1,2136,20121.12,201.28205128205127
LULU,2023-12-01,2024-04-01,447.02,382.04,22,-1429.559999999999,-14.536262359625962
FIVE,2023-12-01,2024-04-01,195.38,173.23,51,-1129.6500000000003,-11.336881973589929
ZG,2024-01-01,2024-04-01,60.58,47.07,165,-2229.1499999999996,-22.301089468471435
REGN,2024-02-01,2024-04-01,956.42,965.25,10,88.30000000000041,0.9232345622216309
CYTK,2024-02-01,2024-04-01,79.75,71.82,125,-991.2500000000009,-9.943573667711602
ASND,2024-03-01,2024-04-01,155.34,147.58,64,-496.6399999999994,-4.995493755632796
GRPN,2024-03-01,2024-04-01,18.85,12.12,530,-3566.900000000001,-35.7029177718833
STLD,2022-01-01,2024-05-01,62.48,130.07,160,10814.400000000001,108.17861715749038
CRVL,2023-09-01,2024-05-01,70.72,80.1,141,1322.5799999999995,13.26357466063348
WIX,2023-12-01,2024-05-01,103.38,119.27,96,1525.44,15.370477848713481
DMRC,2023-12-01,2024-05-01,33.3,21.5,300,-3539.999999999999,-35.43543543543542
ATEC,2023-12-01,2024-05-01,12.38,12.52,807,112.97999999999902,1.1308562197092087
Z,2024-01-01,2024-05-01,61.37,42.7,162,-3024.539999999999,-30.42203030796805
AMKR,2024-01-01,2024-05-01,34.03,30.01,293,-1177.86,-11.813106082868053
APLD,2024-01-01,2024-05-01,7.37,2.95,1356,-5993.5199999999995,-59.97286295793758
IBKR,2024-03-01,2024-05-01,27.6,29.47,362,676.939999999999,6.775362318840572
OCUL,2024-03-01,2024-05-01,11.05,3.9,904,-6463.6,-64.70588235294117
IPAR,2022-02-01,2024-06-01,96.9,118.7,103,2245.3999999999996,22.497420020639836
RMBS,2022-03-01,2024-06-01,26.74,55.36,373,10675.26,107.03066566940916
CTAS,2022-08-01,2024-06-01,105.33,168.74,94,5960.540000000001,60.20127219215799
LYTS,2022-12-01,2024-06-01,11.84,15.65,844,3215.6400000000003,32.179054054054056
AAON,2022-12-01,2024-06-01,52.02,76.11,192,4625.279999999999,46.30911188004612
AXON,2023-04-01,2024-06-01,219.69,280.27,45,2726.0999999999995,27.575219627657145
MTSI,2023-09-01,2024-06-01,84.38,101.76,118,2050.840000000001,20.597297937899995
MGNX,2023-12-01,2024-06-01,8.09,4.24,1236,-4758.599999999999,-47.58961681087762
TRUE,2024-04-01,2024-06-01,3.34,2.97,2994,-1107.779999999999,-11.077844311377238
MYRG,2021-06-01,2024-07-01,86.97,134.53,114,5421.84,54.68552374381972
MTRX,2023-10-01,2024-07-01,11.57,9.62,864,-1684.8000000000009,-16.85393258426967
CROX,2023-11-01,2024-07-01,88.18,147.64,113,6718.979999999998,67.43025629394417
LRMR,2024-01-01,2024-07-01,4.58,6.93,2183,5130.049999999999,51.31004366812226
LOGI,2024-03-01,2024-07-01,89.48,95.66,111,685.9799999999992,6.906571300849351
ALTS,2024-05-01,2024-07-01,4.41,2.11,2267,-5214.1,-52.15419501133787
WLDN,2024-05-01,2024-07-01,28.53,27.91,350,-217.00000000000034,-2.1731510690501277
EHTH,2024-06-01,2024-07-01,5.89,4.48,1697,-2392.7699999999986,-23.938879456706275
ATRO,2023-05-01,2024-08-01,14.92,22.52,670,5092.0,50.93833780160857
MELI,2023-11-01,2024-08-01,1228.05,1616.43,8,3107.040000000001,31.62574813729084
SHOP,2023-12-01,2024-08-01,75.0,58.04,133,-2255.6800000000003,-22.61333333333333
ASML,2024-03-01,2024-08-01,960.1,850.35,10,-1097.5,-11.43110092698677
CENX,2024-04-01,2024-08-01,15.2,13.55,657,-1084.049999999999,-10.855263157894724
TREE,2024-05-01,2024-08-01,42.71,52.14,234,2206.62,22.079138375087794
APLD,2024-06-01,2024-08-01,4.57,3.89,2188,-1487.8400000000004,-14.879649890590807
CPRT,2023-06-01,2024-09-01,44.75,53.14,223,1870.97,18.748603351955317
SAIA,2023-08-01,2024-09-01,430.71,381.92,23,-1122.1699999999992,-11.32780757354135
NSSC,2024-06-01,2024-09-01,51.73,46.49,193,-1011.319999999999,-10.129518654552472
OCUL,2024-06-01,2024-09-01,5.81,9.14,1721,5730.930000000001,57.31497418244409
LNTH,2024-08-01,2024-09-01,104.56,109.5,95,469.2999999999998,4.724560061208871
OMER,2024-08-01,2024-09-01,5.38,4.13,1858,-2322.5,-23.234200743494426
LRMR,2024-08-01,2024-09-01,8.4,8.06,1190,-404.59999999999985,-4.047619047619044
NSIT,2023-03-01,2024-10-01,133.99,213.59,74,5890.4,59.40741846406448
ARDX,2023-03-01,2024-10-01,2.86,6.55,3496,12900.24,129.02097902097904
AVDL,2023-05-01,2024-10-01,10.74,12.67,931,1796.8299999999997,17.970204841713212
TBCH,2024-04-01,2024-10-01,18.75,15.12,533,-1934.7900000000004,-19.36
VCEL,2024-04-01,2024-10-01,51.9,42.77,192,-1752.9599999999991,-17.591522157996142
KALV,2024-05-01,2024-10-01,11.03,10.9,906,-117.77999999999909,-1.1786038077969074
WING,2023-05-01,2024-11-01,202.22,310.15,49,5288.569999999999,53.37256453367618
MANH,2023-06-01,2024-11-01,181.07,260.64,55,4376.349999999999,43.94433092174297
EYPT,2024-01-01,2024-11-01,23.48,11.52,425,-5083.0,-50.93696763202726
LRCX,2024-01-01,2024-11-01,79.82,76.07,125,-468.75,-4.6980706589827115
OLLI,2024-07-01,2024-11-01,101.91,90.13,98,-1154.44,-11.559218918653713
CRVL,2024-08-01,2024-11-01,105.13,99.39,95,-545.2999999999995,-5.459906782079327
NVAX,2024-10-01,2024-11-01,12.58,9.39,794,-2532.8599999999997,-25.35771065182829
SLM,2024-10-01,2024-11-01,22.53,21.81,443,-318.96000000000106,-3.1957390146471476
KLAC,2022-12-01,2024-12-01,384.15,628.82,26,6361.420000000002,63.69126643238321
SVRA,2023-02-01,2024-12-01,2.77,3.23,3610,1660.6,16.60649819494584
BLBD,2023-12-01,2024-12-01,18.73,40.55,533,11630.059999999998,116.49759743726639
AMD,2024-01-01,2024-12-01,146.23,136.28,68,-676.5999999999992,-6.80434931272652
AMAT,2024-03-01,2024-12-01,206.78,169.58,48,-1785.5999999999995,-17.99013444240255
NGNE,2024-04-01,2024-12-01,52.47,14.19,190,-7273.2,-72.9559748427673
NVMI,2024-05-01,2024-12-01,169.3,171.57,59,133.92999999999893,1.3408151210868136
MPWR,2024-05-01,2024-12-01,657.86,558.08,15,-1496.6999999999996,-15.167360836652167
SOXX,2024-05-01,2024-12-01,210.2,213.04,47,133.48000000000016,1.3510941960038103
VECO,2024-06-01,2024-12-01,41.56,27.17,240,-3453.6000000000004,-34.62463907603465
GRPN,2024-06-01,2024-12-01,15.87,8.86,630,-4416.3,-44.17139256458727
GOOGL,2024-07-01,2024-12-01,184.05,166.24,54,-961.7400000000001,-9.676718283075248
GOOG,2024-07-01,2024-12-01,185.38,167.81,53,-931.2099999999996,-9.477829323551623
APLD,2024-10-01,2024-12-01,8.29,10.41,1206,2556.720000000001,25.572979493365523
INSG,2024-10-01,2024-12-01,17.06,10.94,586,-3586.3199999999997,-35.87338804220398
DMRC,2024-11-01,2024-12-01,32.42,33.31,308,274.1200000000002,2.7452190006169053
MRVL,2024-11-01,2024-12-01,83.62,91.82,119,975.7999999999986,9.806266443434563
PANW,2021-09-01,2025-01-01,79.16,182.31,126,12996.900000000001,130.30570995452248
SMCI,2022-05-01,2025-01-01,4.44,30.39,2252,58439.4,584.4594594594594
LFMD,2023-10-01,2025-01-01,5.55,4.92,1801,-1134.6299999999999,-11.351351351351347
STX,2024-07-01,2025-01-01,103.35,84.65,96,-1795.199999999999,-18.093855829704875
IBRX,2024-09-01,2025-01-01,4.12,2.55,2427,-3810.390000000001,-38.10679611650486
GLDD,2024-10-01,2025-01-01,10.84,11.23,922,359.5800000000005,3.59778597785978
SAIA,2024-12-01,2025-01-01,557.17,453.42,17,-1763.749999999999,-18.62088770034279
HROW,2024-09-01,2025-02-01,42.04,31.71,237,-2448.2099999999996,-24.571836346336816
DCOM,2024-12-01,2025-02-01,36.32,31.03,275,-1454.7499999999998,-14.564977973568283
AGYS,2024-12-01,2025-02-01,137.09,82.16,72,-3954.9600000000005,-40.068568093952884
QMCO,2025-01-01,2025-02-01,67.86,26.29,147,-6110.79,-61.25847332743884
SSSS,2025-01-01,2025-02-01,5.86,5.5,1706,-614.1600000000005,-6.1433447098976135
GRPN,2025-01-01,2025-02-01,11.71,10.36,853,-1151.5500000000013,-11.528608027327081
CAMT,2023-08-01,2025-03-01,47.48,74.08,210,5586.0,56.02358887952823
FRPT,2024-02-01,2025-03-01,88.18,101.53,113,1508.5499999999993,15.139487412111574
VRNS,2024-02-01,2025-03-01,45.52,42.87,219,-580.3500000000013,-5.8216168717047605
WLDN,2024-08-01,2025-03-01,33.43,32.0,299,-427.56999999999994,-4.27759497457374
CRNT,2024-12-01,2025-03-01,4.31,2.62,2320,-3920.799999999999,-39.21113689095127
TRUP,2024-12-01,2025-03-01,53.47,31.59,187,-4091.56,-40.92014213577707
GSAT,2025-01-01,2025-03-01,30.91,20.75,323,-3281.68,-32.869621481721126
OLLI,2025-01-01,2025-03-01,115.83,99.66,86,-1390.6200000000001,-13.960113960113961
WING,2025-02-01,2025-03-01,302.26,217.48,33,-2797.7400000000002,-28.048699794878583
MTRX,2024-10-01,2025-04-01,11.62,12.58,860,825.6000000000007,8.261617900172125
MTSI,2024-11-01,2025-04-01,116.91,102.33,85,-1239.3,-12.471131639722866
LAKE,2024-12-01,2025-04-01,22.4,20.2,446,-981.1999999999997,-9.82142857142857
MRVL,2025-01-01,2025-04-01,112.35,63.99,89,-4304.039999999999,-43.04405874499332
HIMX,2025-03-01,2025-04-01,10.39,7.44,962,-2837.9,-28.39268527430221
CECO,2022-09-01,2025-05-01,10.21,21.91,979,11454.3,114.59353574926543
PRDO,2024-08-01,2025-05-01,25.2,24.8,396,-158.39999999999944,-1.5873015873015817
VNOM,2024-11-01,2025-05-01,52.12,42.19,191,-1896.6299999999999,-19.05218726016884
IBRX,2025-03-01,2025-05-01,3.16,2.52,3164,-2024.9600000000005,-20.253164556962034
RFIL,2025-04-01,2025-05-01,4.91,3.88,2036,-2097.0800000000004,-20.977596741344197
AAOI,2023-08-01,2025-06-01,6.54,16.75,1529,15611.090000000002,156.11620795107032
LWAY,2023-09-01,2025-06-01,11.49,21.99,870,9134.999999999998,91.38381201044385
AMZN,2024-06-01,2025-06-01,178.68,202.87,55,1330.4499999999998,13.538168793373618
AVXL,2025-05-01,2025-06-01,9.59,7.37,1042,-2313.24,-23.14911366006256
WIX,2024-06-01,2025-07-01,174.28,160.9,57,-762.6599999999997,-7.677300895111316
AAON,2024-08-01,2025-07-01,86.06,73.1,116,-1503.360000000001,-15.059260980711143
TREE,2024-09-01,2025-07-01,60.24,37.11,166,-3839.5800000000004,-38.396414342629484
CENX,2024-11-01,2025-07-01,17.73,17.47,564,-146.6400000000009,-1.4664410603496991
OMER,2025-01-01,2025-07-01,10.75,3.09,930,-7123.8,-71.25581395348837
CRVL,2025-04-01,2025-07-01,113.42,102.45,88,-965.3599999999999,-9.672015517545407
APLD,2025-06-01,2025-07-01,7.6,9.6,1315,2630.0,26.315789473684205
QMCO,2025-06-01,2025-07-01,12.97,8.64,771,-3338.43,-33.384734001542014
ISRG,2024-02-01,2025-08-01,381.92,485.08,26,2682.159999999999,27.01089233347298
CDNA,2024-09-01,2025-08-01,31.98,11.38,312,-6427.200000000001,-64.41525953721076
EWBC,2024-11-01,2025-08-01,99.23,100.75,100,151.9999999999996,1.5317948201148734
MELI,2025-03-01,2025-08-01,2196.99,2372.28,4,701.1600000000017,7.978643507708294
SMCI,2025-03-01,2025-08-01,50.75,58.79,197,1583.8799999999999,15.842364532019705
MASI,2025-04-01,2025-08-01,166.59,157.53,60,-543.6000000000001,-5.438501710786959
ASND,2025-05-01,2025-08-01,168.74,167.36,59,-81.41999999999973,-0.817826241555053
VKTX,2023-01-01,2025-09-01,10.12,22.54,988,12270.96,122.72727272727275
SLNO,2023-10-01,2025-09-01,23.28,64.73,429,17782.050000000003,178.04982817869416
CTAS,2024-08-01,2025-09-01,193.28,209.12,51,807.8400000000001,8.195364238410608
COST,2024-09-01,2025-09-01,896.36,941.17,11,492.9099999999994,4.999107501450295
TARA,2025-01-01,2025-09-01,5.09,3.12,1964,-3869.0799999999995,-38.7033398821218
OCUL,2025-02-01,2025-09-01,7.79,12.17,1283,5619.54,56.22593068035944
FTNT,2025-03-01,2025-09-01,109.18,78.55,91,-2787.330000000001,-28.054588752518782
LFMD,2025-06-01,2025-09-01,12.3,6.21,813,-4951.170000000001,-49.51219512195122
GRPN,2025-06-01,2025-09-01,28.83,25.41,346,-1183.3199999999993,-11.862643080124869
LPLA,2025-07-01,2025-09-01,365.9,363.95,27,-52.64999999999969,-0.5329324952172643
GOGO,2025-07-01,2025-09-01,15.26,10.83,655,-2901.6499999999996,-29.03014416775884
GLDD,2025-07-01,2025-09-01,12.2,11.88,819,-262.0799999999988,-2.6229508196721207
CLFD,2025-08-01,2025-09-01,43.79,32.4,228,-2596.92,-26.01050468143412
PATK,2023-08-01,2025-10-01,56.97,101.96,175,7873.249999999999,78.97138845006143
MMYT,2023-09-01,2025-10-01,39.37,94.13,254,13909.039999999999,139.0906781813564
ARQ,2024-04-01,2025-10-01,7.01,7.17,1426,228.1600000000002,2.2824536376604865
ALTS,2024-11-01,2025-10-01,2.62,2.73,3816,419.75999999999954,4.198473282442738
SLM,2025-02-01,2025-10-01,28.88,27.86,346,-352.91999999999985,-3.5318559556786644
LWAY,2025-07-01,2025-10-01,24.48,24.93,408,183.5999999999997,1.8382352941176405
SFM,2022-11-01,2025-11-01,28.81,91.13,347,21625.039999999997,216.3137799375217
SKYW,2023-09-01,2025-11-01,43.37,98.01,230,12567.200000000003,125.98570440396588
PPC,2024-05-01,2025-11-01,27.58,38.0,362,3772.0400000000004,37.781000725163175
BBSI,2024-12-01,2025-11-01,42.88,40.44,233,-568.5200000000011,-5.690298507462699
NEON,2025-02-01,2025-11-01,8.66,3.05,1154,-6473.9400000000005,-64.78060046189377
CASH,2025-05-01,2025-11-01,82.01,67.8,121,-1719.410000000001,-17.327155224972568
IDN,2025-06-01,2025-11-01,5.25,4.6,1904,-1237.6000000000006,-12.380952380952392
ISSC,2025-07-01,2025-11-01,13.79,9.35,725,-3218.9999999999995,-32.19724437998549
RGLD,2025-09-01,2025-11-01,177.9,172.12,56,-323.68000000000006,-3.249016301292862
TREE,2025-09-01,2025-11-01,69.78,63.15,143,-948.0900000000004,-9.501289767841792
ADMA,2022-09-01,2025-11-21,2.75,16.56,3636,50213.159999999996,502.18181818181813
STRL,2022-11-01,2025-11-21,28.11,311.92,355,100752.55,1009.6406972607614
FLEX,2022-11-01,2025-11-21,14.87,55.85,672,27538.56,275.5884330867519
AVGO,2023-01-01,2025-11-21,55.08,342.3,181,51986.82000000001,521.4596949891069
FTAI,2023-04-01,2025-11-21,26.68,156.88,374,48694.799999999996,488.0059970014992
NVDA,2023-04-01,2025-11-21,27.75,181.12,360,55213.200000000004,552.6846846846847
MAMA,2023-06-01,2025-11-21,2.49,10.04,4016,30320.799999999996,303.2128514056224
IDCC,2023-06-01,2025-11-21,83.46,323.71,119,28589.75,287.86244907740235
RDNT,2023-06-01,2025-11-21,29.29,79.06,341,16971.57,169.9214749061113
META,2023-09-01,2025-11-21,293.53,589.31,34,10056.519999999999,100.76653152999695
IESC,2023-09-01,2025-11-21,75.46,356.54,132,37102.560000000005,372.48873575404195
TATT,2023-09-01,2025-11-21,8.2,38.97,1219,37508.63,375.24390243902445
VSEC,2023-11-01,2025-11-21,53.41,164.4,187,20755.13,207.80752668039696
MSTR,2023-11-01,2025-11-21,44.39,174.6,225,29297.249999999996,293.3318314935796
SMMT,2023-11-01,2025-11-21,1.93,16.67,5181,76367.94000000002,763.7305699481866
NFLX,2023-11-01,2025-11-21,42.54,109.43,235,15719.150000000003,157.24024447578753
AMSC,2023-12-01,2025-11-21,9.46,25.84,1057,17313.66,173.15010570824523
FEIM,2023-12-01,2025-11-21,9.26,26.15,1079,18224.31,182.3974082073434
TQQQ,2024-01-01,2025-11-21,25.93,48.04,385,8512.35,85.26802930967992
CYBR,2024-02-01,2025-11-21,237.02,457.35,42,9253.86,92.95840013500971
INOD,2024-02-01,2025-11-21,11.37,51.98,879,35696.19,357.1679859278804
SMH,2024-03-01,2025-11-21,213.66,330.0,46,5351.64,54.45099691098005
NTRA,2024-04-01,2025-11-21,92.15,222.38,108,14064.839999999998,141.3239283776451
LINC,2024-05-01,2025-11-21,10.48,21.32,954,10341.36,103.43511450381678
COHR,2024-07-01,2025-11-21,72.64,140.63,137,9314.63,93.59856828193831
TILE,2024-09-01,2025-11-21,18.96,25.93,527,3673.1899999999996,36.76160337552741
SHOP,2024-09-01,2025-11-21,74.81,141.41,133,8857.8,89.02553134607672
RAIL,2024-09-01,2025-11-21,7.59,7.57,1317,-26.33999999999944,-0.26350461133068936
CRMD,2024-10-01,2025-11-21,8.18,9.9,1222,2101.8400000000006,21.02689486552569
APEI,2024-10-01,2025-11-21,14.49,35.48,690,14483.099999999997,144.85852311939266
IBKR,2024-11-01,2025-11-21,38.1,61.83,262,6217.259999999999,62.283464566929126
AXON,2024-11-01,2025-11-21,436.54,502.05,22,1441.2199999999998,15.006643148394193
SNEX,2024-12-01,2025-11-21,69.92,86.1,143,2313.739999999999,23.140732265446218
AXGN,2025-01-01,2025-11-21,16.94,25.37,590,4973.7,49.76387249114522
NVMI,2025-02-01,2025-11-21,243.64,274.48,41,1264.4400000000014,12.658020029551809
VNET,2025-02-01,2025-11-21,7.59,8.21,1317,816.5400000000013,8.168642951251659
RIGL,2025-02-01,2025-11-21,23.52,46.26,425,9664.5,96.68367346938776
LGND,2025-02-01,2025-11-21,120.01,204.46,83,7009.35,70.36913590534122
HROW,2025-03-01,2025-11-21,27.35,40.3,365,4726.749999999998,47.349177330895785
INSG,2025-03-01,2025-11-21,10.65,9.66,938,-928.6200000000002,-9.295774647887322
COMM,2025-03-01,2025-11-21,5.87,17.04,1703,19022.51,190.28960817717203
MGNI,2025-03-01,2025-11-21,16.12,12.95,620,-1965.400000000001,-19.665012406947902
XNET,2025-03-01,2025-11-21,3.37,6.8,2967,10176.81,101.78041543026706
TVTX,2025-04-01,2025-11-21,19.34,35.52,517,8365.060000000001,83.66080661840746
WLDN,2025-04-01,2025-11-21,41.47,96.12,241,13170.650000000001,131.78201109235596
BLBD,2025-05-01,2025-11-21,35.66,51.54,280,4446.400000000001,44.53168816601234
POET,2025-06-01,2025-11-21,4.42,3.93,2262,-1108.3799999999994,-11.085972850678727
PRDO,2025-06-01,2025-11-21,32.78,29.57,305,-979.0500000000003,-9.79255643685174
PODD,2025-06-01,2025-11-21,326.03,333.91,30,236.40000000000157,2.416955494893114
ATRO,2025-06-01,2025-11-21,31.48,49.29,317,5645.7699999999995,56.57560355781448
RFIL,2025-06-01,2025-11-21,4.38,5.79,2283,3219.03,32.1917808219178
TRUP,2025-07-01,2025-11-21,56.69,35.34,176,-3757.599999999999,-37.66096313282765
STX,2025-07-01,2025-11-21,144.42,249.01,69,7216.71,72.4207173521673
OLLI,2025-07-01,2025-11-21,135.57,122.62,73,-945.3499999999992,-9.552260824666215
SSSS,2025-07-01,2025-11-21,8.27,9.08,1209,979.2900000000006,9.794437726723103
NVAX,2025-08-01,2025-11-21,7.0,6.31,1428,-985.3200000000005,-9.857142857142865
APLD,2025-08-01,2025-11-21,11.64,20.08,859,7249.959999999998,72.50859106529208
OCC,2025-08-01,2025-11-21,4.55,6.46,2197,4196.27,41.978021978021985
CENX,2025-08-01,2025-11-21,22.26,27.14,449,2191.1199999999994,21.922731356693625
AVXL,2025-08-01,2025-11-21,11.71,2.78,853,-7617.290000000001,-76.25960717335612
CECO,2025-08-01,2025-11-21,43.28,48.41,231,1185.0299999999988,11.853049907578539
TSEM,2025-09-01,2025-11-21,60.84,99.59,164,6355.0,63.69165023011176
SSRM,2025-09-01,2025-11-21,18.64,20.95,536,1238.1599999999994,12.392703862660937
PGEN,2025-09-01,2025-11-21,4.92,4.37,2032,-1117.5999999999997,-11.178861788617878
AUPH,2025-09-01,2025-11-21,12.2,15.71,819,2874.6900000000014,28.77049180327871
TSLA,2025-10-01,2025-11-21,451.86,388.61,22,-1391.5,-13.997698402159964
EXTR,2025-10-01,2025-11-21,20.49,17.03,488,-1688.4799999999987,-16.886285993167384
AAOI,2025-10-01,2025-11-21,26.51,18.33,377,-3083.860000000001,-30.856280648811783
UTHR,2025-10-01,2025-11-21,436.16,480.35,22,972.18,10.131603081438012
GSAT,2025-10-01,2025-11-21,37.65,62.32,265,6537.55,65.52456839309431
CDZI,2025-10-01,2025-11-21,4.73,5.79,2114,2240.8399999999992,22.410147991543326
AMBA,2025-10-01,2025-11-21,85.17,86.19,117,119.33999999999953,1.197604790419149
GRPN,2025-10-01,2025-11-21,22.85,16.09,437,-2954.120000000001,-29.584245076586434
HIMX,2025-11-01,2025-11-21,9.4,6.81,1063,-2753.170000000001,-27.553191489361705
VICR,2025-11-01,2025-11-21,99.63,84.68,100,-1494.9999999999989,-15.005520425574614
OMER,2025-11-01,2025-11-21,7.64,8.66,1308,1334.1600000000005,13.350785340314154
RUN,2025-11-01,2025-11-21,20.09,18.24,497,-919.4500000000007,-9.208561473369848
RMBS,2025-11-01,2025-11-21,108.76,86.42,91,-2032.9400000000003,-20.540639941154836
OCUL,2025-11-01,2025-11-21,11.56,12.1,865,467.0999999999993,4.671280276816603
ALNT,2025-11-01,2025-11-21,55.76,50.0,179,-1031.0399999999997,-10.329985652797703
