symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason
FEIM,2019-06-01,2019-11-01,9.2,9.38,1086,195.4800000000016,1.9565217391304568,momentum_exit
AAON,2019-06-01,2019-11-01,30.26,32.74,330,818.4000000000001,8.195637805684065,momentum_exit
CWST,2019-06-01,2019-11-01,38.72,42.19,258,895.2599999999998,8.961776859504123,momentum_exit
SNBR,2019-08-01,2019-11-01,46.69,48.43,214,372.3600000000004,3.7267080745341685,momentum_exit
VRSK,2019-09-01,2019-11-01,161.54,145.36,61,-986.9799999999987,-10.016095084808708,momentum_exit
COST,2019-09-01,2019-11-01,269.76,271.09,37,49.20999999999941,0.4930308422301355,momentum_exit
DLTR,2019-10-01,2019-11-01,113.25,111.74,88,-132.88000000000045,-1.333333333333342,momentum_exit
WING,2018-01-01,2019-12-01,23.76,71.0,420,19840.8,198.8215488215488,momentum_exit
LNTH,2019-06-01,2019-12-01,23.99,20.9,416,-1285.44,-12.880366819508126,momentum_exit
CRVL,2019-06-01,2019-12-01,24.66,27.5,405,1150.2,11.516626115166261,momentum_exit
CYTK,2019-08-01,2019-12-01,12.5,9.67,800,-2264.0,-22.640000000000004,momentum_exit
CTAS,2019-10-01,2019-12-01,65.6,64.27,152,-202.15999999999974,-2.027439024390243,momentum_exit
CROX,2019-10-01,2019-12-01,28.59,34.9,349,2202.1899999999996,22.070654074851337,momentum_exit
BBSI,2019-10-01,2019-12-01,21.58,22.09,463,236.13000000000073,2.363299351251169,momentum_exit
CYBR,2018-10-01,2020-01-01,77.03,116.58,129,5101.95,51.343632351032056,momentum_exit
TRI,2019-04-01,2020-01-01,61.49,74.27,162,2070.359999999999,20.783867295495195,momentum_exit
TREE,2019-06-01,2020-01-01,375.74,303.44,26,-1879.8000000000002,-19.242029062649713,momentum_exit
SSRM,2019-08-01,2020-01-01,16.38,19.26,610,1756.8000000000015,17.58241758241761,momentum_exit
SLP,2019-08-01,2020-01-01,41.75,29.07,239,-3030.52,-30.371257485029936,momentum_exit
RGLD,2019-09-01,2020-01-01,133.38,122.25,74,-823.6199999999997,-8.344579397210971,momentum_exit
SMCI,2019-11-01,2020-01-01,2.05,2.4,4878,1707.3000000000004,17.073170731707332,momentum_exit
RPD,2018-02-01,2020-02-01,23.67,59.38,422,15069.62,150.86607520067594,momentum_exit
INSG,2018-06-01,2020-02-01,18.1,67.1,552,27047.999999999996,270.7182320441988,momentum_exit
BRKR,2019-06-01,2020-02-01,41.77,49.47,239,1840.299999999999,18.43428297821401,momentum_exit
AMKR,2019-11-01,2020-02-01,12.55,10.84,796,-1361.1600000000008,-13.62549800796813,momentum_exit
VECO,2019-11-01,2020-02-01,14.35,12.75,696,-1113.5999999999997,-11.149825783972123,momentum_exit
SAIA,2019-12-01,2020-02-01,94.9,87.1,105,-819.0000000000011,-8.219178082191792,momentum_exit
MRVL,2019-12-01,2020-02-01,26.37,24.04,379,-883.0700000000007,-8.835798255593485,momentum_exit
GOGO,2020-01-01,2020-02-01,6.4,5.26,1562,-1780.680000000001,-17.812500000000007,momentum_exit
SPWH,2020-01-01,2020-02-01,8.03,6.48,1245,-1929.7499999999986,-19.302615193026142,momentum_exit
ONCY,2020-01-01,2020-02-01,4.76,2.62,2100,-4493.999999999999,-44.95798319327731,momentum_exit
TNDM,2018-06-01,2020-03-01,14.43,74.66,693,41739.39,417.3943173943174,momentum_exit
NSSC,2018-08-01,2020-03-01,7.9,10.17,1265,2871.5499999999993,28.73417721518987,momentum_exit
UPBD,2019-01-01,2020-03-01,16.19,21.29,617,3146.699999999999,31.500926497838154,momentum_exit
GLDD,2019-02-01,2020-03-01,7.05,9.7,1418,3757.6999999999994,37.5886524822695,momentum_exit
MANH,2019-05-01,2020-03-01,66.7,67.36,149,98.33999999999949,0.98950524737631,momentum_exit
DMRC,2019-06-01,2020-03-01,52.56,20.0,190,-6186.400000000001,-61.948249619482496,momentum_exit
PPC,2019-06-01,2020-03-01,17.17,12.76,582,-2566.6200000000013,-25.68433313919628,momentum_exit
PDFS,2019-09-01,2020-03-01,11.71,14.64,853,2499.29,25.02134927412467,momentum_exit
MGNI,2018-12-01,2020-04-01,4.45,5.28,2247,1865.0100000000002,18.651685393258433,momentum_exit
AGYS,2019-02-01,2020-04-01,17.92,15.55,558,-1322.4600000000005,-13.22544642857143,momentum_exit
PCTY,2019-03-01,2020-04-01,87.04,82.33,114,-536.940000000001,-5.411305147058831,momentum_exit
KRNT,2019-03-01,2020-04-01,22.31,23.27,448,430.0800000000004,4.303003137606454,momentum_exit
ASND,2019-04-01,2020-04-01,113.3,113.0,88,-26.39999999999975,-0.26478375992938785,momentum_exit
IDN,2019-04-01,2020-04-01,3.6,3.05,2777,-1527.3500000000008,-15.27777777777779,momentum_exit
MELI,2019-06-01,2020-04-01,570.52,447.34,17,-2094.06,-21.590829418775858,momentum_exit
RMBS,2019-11-01,2020-04-01,13.94,10.73,717,-2301.5699999999993,-23.027259684361546,momentum_exit
MTSI,2019-11-01,2020-04-01,23.44,17.81,426,-2398.380000000001,-24.01877133105803,momentum_exit
RDNT,2020-01-01,2020-04-01,20.3,9.02,492,-5549.76,-55.56650246305419,momentum_exit
TQQQ,2020-01-01,2020-04-01,10.82,5.22,924,-5174.400000000001,-51.75600739371535,momentum_exit
CASH,2020-01-01,2020-04-01,36.51,17.59,273,-5165.16,-51.821418789372764,momentum_exit
SMCI,2020-02-01,2020-04-01,2.8,2.05,3571,-2678.25,-26.785714285714292,momentum_exit
ALTS,2020-03-01,2020-04-01,3.5,2.16,2857,-3828.3799999999997,-38.28571428571428,momentum_exit
AVXL,2020-03-01,2020-04-01,3.81,2.82,2624,-2597.7600000000007,-25.984251968503948,momentum_exit
AMBA,2019-09-01,2020-05-01,55.87,49.0,178,-1222.8599999999994,-12.296402362627523,momentum_exit
AMAT,2019-10-01,2020-05-01,50.02,46.89,199,-622.8700000000005,-6.25749700119953,momentum_exit
UFPI,2019-11-01,2020-05-01,51.58,40.23,193,-2190.55,-22.004652966266004,momentum_exit
AXON,2019-12-01,2020-05-01,73.8,69.52,135,-577.8000000000002,-5.7994579945799485,momentum_exit
CG,2019-12-01,2020-05-01,29.8,22.18,335,-2552.7000000000003,-25.570469798657726,momentum_exit
QCOM,2020-02-01,2020-05-01,85.31,75.64,117,-1131.39,-11.335130699800732,momentum_exit
CDZI,2020-04-01,2020-05-01,11.2,10.62,892,-517.36,-5.178571428571432,momentum_exit
ARWR,2017-12-01,2020-06-01,3.49,33.31,2865,85434.3,854.4412607449857,momentum_exit
ISSC,2019-06-01,2020-06-01,3.16,3.66,3164,1582.0,15.822784810126578,momentum_exit
ATEC,2019-07-01,2020-06-01,4.66,4.57,2145,-193.0499999999997,-1.931330472102999,momentum_exit
QMCO,2019-08-01,2020-06-01,64.2,76.8,155,1952.999999999999,19.626168224299057,momentum_exit
CPRT,2019-10-01,2020-06-01,19.88,22.42,503,1277.6200000000013,12.776659959758563,momentum_exit
TTGT,2019-12-01,2020-06-01,26.52,26.83,377,116.86999999999952,1.1689291101055765,momentum_exit
SLNO,2020-02-01,2020-06-01,51.9,54.6,192,518.4000000000005,5.202312138728327,momentum_exit
CWST,2020-02-01,2020-06-01,51.19,50.87,195,-62.400000000000055,-0.6251220941590141,momentum_exit
LAKE,2020-03-01,2020-06-01,21.11,14.62,473,-3069.77,-30.74372335386073,momentum_exit
COST,2020-04-01,2020-06-01,261.78,283.29,38,817.3800000000018,8.216823286729324,momentum_exit
IDN,2020-05-01,2020-06-01,6.08,6.39,1644,509.63999999999936,5.098684210526305,momentum_exit
POET,2020-05-01,2020-06-01,4.07,3.9,2457,-417.6900000000009,-4.176904176904184,momentum_exit
EHTH,2018-12-01,2020-07-01,38.52,101.94,259,16425.78,164.64174454828657,momentum_exit
IOVA,2019-07-01,2020-07-01,24.62,29.03,406,1790.46,17.912266450040626,momentum_exit
CRUS,2019-10-01,2020-07-01,52.95,60.21,188,1364.8799999999997,13.711048158640216,momentum_exit
OPCH,2020-04-01,2020-07-01,8.95,13.25,1117,4803.1,48.044692737430175,momentum_exit
ATRC,2020-04-01,2020-07-01,32.38,45.27,308,3970.1200000000003,39.80852378011117,momentum_exit
RGLD,2020-05-01,2020-07-01,125.86,123.41,79,-193.55000000000024,-1.9466073414905471,momentum_exit
PERI,2019-09-01,2020-08-01,6.38,5.95,1567,-673.8099999999996,-6.739811912225702,momentum_exit
KLAC,2019-10-01,2020-08-01,158.29,199.83,63,2617.0200000000013,26.242971760692413,momentum_exit
LYTS,2020-02-01,2020-08-01,6.65,5.86,1503,-1187.3700000000001,-11.879699248120302,momentum_exit
MASI,2020-04-01,2020-08-01,178.49,220.12,56,2331.2799999999997,23.323435486581868,momentum_exit
MSFT,2020-04-01,2020-08-01,152.11,205.01,65,3438.4999999999986,34.77746367760173,momentum_exit
SSRM,2020-05-01,2020-08-01,17.96,24.0,556,3358.2399999999993,33.630289532293986,momentum_exit
CROX,2020-07-01,2020-08-01,35.41,35.94,282,149.46000000000032,1.4967523298503371,momentum_exit
LSCC,2019-03-01,2020-09-01,12.45,29.9,803,14012.349999999999,140.16064257028114,momentum_exit
PODD,2019-09-01,2020-09-01,154.17,223.21,64,4418.560000000001,44.7817344489849,momentum_exit
TER,2019-09-01,2020-09-01,52.97,85.35,188,6087.439999999999,61.12894090994902,momentum_exit
LRCX,2019-10-01,2020-09-01,23.04,34.06,434,4782.680000000001,47.829861111111114,momentum_exit
ARDX,2019-11-01,2020-09-01,5.11,5.5,1956,762.8399999999993,7.632093933463779,momentum_exit
FTNT,2020-04-01,2020-09-01,20.09,26.1,497,2986.9700000000007,29.915380786460943,momentum_exit
SAIA,2020-05-01,2020-09-01,91.35,140.27,109,5332.280000000002,53.552271483305994,momentum_exit
TARA,2020-05-01,2020-09-01,24.02,20.51,416,-1460.1599999999992,-14.6128226477935,momentum_exit
DVAX,2020-06-01,2020-09-01,7.92,5.57,1262,-2965.6999999999994,-29.67171717171717,momentum_exit
LITS,2020-07-01,2020-09-01,83.65,50.45,119,-3950.8,-39.68918111177525,momentum_exit
SMCI,2020-08-01,2020-09-01,3.03,2.71,3300,-1055.9999999999995,-10.561056105610556,momentum_exit
XNET,2020-08-01,2020-09-01,3.69,3.66,2710,-81.29999999999947,-0.8130081300812941,momentum_exit
SPNS,2019-04-01,2020-10-01,14.75,30.81,677,10872.619999999999,108.88135593220336,momentum_exit
ASML,2019-10-01,2020-10-01,245.39,382.01,40,5464.8,55.67464036839318,momentum_exit
AVDL,2019-12-01,2020-10-01,6.35,5.11,1574,-1951.7599999999989,-19.527559055118104,momentum_exit
WING,2020-05-01,2020-10-01,109.19,131.34,91,2015.6500000000005,20.285740452422395,momentum_exit
PDFS,2020-08-01,2020-10-01,24.58,19.76,406,-1956.9199999999987,-19.609438567941407,momentum_exit
LOCO,2020-08-01,2020-10-01,18.26,14.8,547,-1892.6200000000006,-18.94852135815992,momentum_exit
LULU,2018-04-01,2020-11-01,89.12,319.29,112,25779.04,258.2697486535009,momentum_exit
CYTK,2020-02-01,2020-11-01,12.3,15.37,813,2495.909999999999,24.95934959349593,momentum_exit
INSG,2020-04-01,2020-11-01,69.5,87.0,143,2502.5,25.179856115107913,momentum_exit
MTSI,2020-05-01,2020-11-01,28.72,36.5,348,2707.4400000000005,27.08913649025071,momentum_exit
SSSS,2020-08-01,2020-11-01,12.61,8.24,793,-3465.4099999999994,-34.65503568596352,momentum_exit
DXCM,2019-12-01,2020-12-01,56.83,81.93,175,4392.500000000002,44.16681330283303,momentum_exit
SLP,2020-02-01,2020-12-01,32.58,56.4,306,7288.92,73.11233885819522,momentum_exit
SYNA,2020-02-01,2020-12-01,66.69,78.72,149,1792.4700000000003,18.038686459739097,momentum_exit
REGN,2020-04-01,2020-12-01,496.65,514.07,20,348.40000000000146,3.507500251686313,momentum_exit
NFLX,2020-09-01,2020-12-01,55.66,50.46,179,-930.7999999999993,-9.342436219906569,momentum_exit
TNDM,2020-10-01,2020-12-01,113.64,96.62,87,-1480.7399999999996,-14.977120732136573,momentum_exit
VRNS,2020-10-01,2020-12-01,40.05,40.05,249,0.0,0.0,momentum_exit
AXON,2020-11-01,2020-12-01,98.9,125.26,101,2662.36,26.65318503538927,momentum_exit
NGNE,2019-12-01,2021-01-01,111.6,282.0,89,15165.6,152.68817204301075,momentum_exit
AUPH,2020-01-01,2021-01-01,20.26,13.83,493,-3169.9900000000007,-31.737413622902277,momentum_exit
MAMA,2020-02-01,2021-01-01,1.49,1.79,6711,2013.3000000000004,20.134228187919454,momentum_exit
AMZN,2020-09-01,2021-01-01,174.96,162.85,57,-690.2700000000008,-6.921582075903066,momentum_exit
ONCY,2020-09-01,2021-01-01,1.73,2.38,5780,3756.9999999999995,37.572254335260105,momentum_exit
VSA,2020-11-01,2021-01-01,9.85,15.2,1015,5430.25,54.314720812182735,momentum_exit
MMSI,2020-11-01,2021-01-01,50.05,55.51,199,1086.5400000000002,10.909090909090914,momentum_exit
LRMR,2020-11-01,2021-01-01,18.8,21.41,531,1385.9099999999996,13.88297872340425,momentum_exit
AOSL,2020-12-01,2021-01-01,25.06,23.64,399,-566.5799999999992,-5.666400638467673,momentum_exit
AMD,2019-11-01,2021-02-01,34.89,87.66,286,15092.22,151.2467755803955,momentum_exit
AAPL,2020-01-01,2021-02-01,73.41,134.14,136,8259.279999999999,82.72714888979702,momentum_exit
NVMI,2020-04-01,2021-02-01,32.0,73.09,312,12820.080000000002,128.40625,momentum_exit
VICR,2020-04-01,2021-02-01,42.03,88.93,237,11115.300000000001,111.58696169402806,momentum_exit
WIX,2020-07-01,2021-02-01,265.77,259.99,37,-213.859999999999,-2.174812808067117,momentum_exit
NVDA,2020-03-01,2021-03-01,6.75,13.84,1481,10500.289999999999,105.03703703703704,momentum_exit
TQQQ,2020-06-01,2021-03-01,10.47,24.25,955,13159.9,131.61413562559693,momentum_exit
LINC,2020-07-01,2021-03-01,3.92,5.97,2551,5229.549999999999,52.29591836734693,momentum_exit
LAKE,2020-07-01,2021-03-01,22.96,33.19,435,4450.049999999998,44.55574912891984,momentum_exit
ICLN,2020-11-01,2021-03-01,19.56,26.83,511,3714.97,37.16768916155419,momentum_exit
INSG,2021-02-01,2021-03-01,190.7,150.3,52,-2100.799999999999,-21.185107498689028,momentum_exit
GPRO,2021-02-01,2021-03-01,10.53,8.15,949,-2258.619999999999,-22.602089268755932,momentum_exit
FRPT,2018-08-01,2021-04-01,28.85,159.39,346,45166.84,452.478336221837,momentum_exit
VNET,2020-03-01,2021-04-01,14.98,33.54,667,12379.519999999999,123.89853137516687,momentum_exit
SMMT,2020-04-01,2021-04-01,2.32,6.14,4310,16464.2,164.6551724137931,momentum_exit
SPWH,2020-05-01,2021-04-01,7.26,17.47,1377,14059.169999999998,140.63360881542698,momentum_exit
LOGI,2020-06-01,2021-04-01,59.31,107.98,168,8176.56,82.06036081605126,momentum_exit
MPWR,2020-06-01,2021-04-01,213.39,367.52,46,7089.98,72.2292516050424,momentum_exit
LWAY,2020-10-01,2021-04-01,5.2,5.46,1923,499.97999999999956,5.000000000000004,momentum_exit
LSCC,2020-12-01,2021-04-01,42.39,48.68,235,1478.1499999999999,14.838405284265143,momentum_exit
COHR,2020-12-01,2021-04-01,68.75,71.4,145,384.2500000000008,3.854545454545466,momentum_exit
SLP,2021-01-01,2021-04-01,71.92,63.03,139,-1235.71,-12.360956618464957,momentum_exit
POET,2021-01-01,2021-04-01,6.47,9.4,1545,4526.850000000001,45.285935085007736,momentum_exit
SSYS,2021-02-01,2021-04-01,45.53,25.26,219,-4439.13,-44.5200966395783,momentum_exit
CLFD,2021-02-01,2021-04-01,33.53,31.15,298,-709.2400000000008,-7.098121085594999,momentum_exit
SHOP,2019-04-01,2021-05-01,20.6,118.25,485,47360.25,474.0291262135922,momentum_exit
NEON,2020-05-01,2021-05-01,5.11,8.45,1956,6533.039999999998,65.36203522504891,momentum_exit
MTSI,2021-01-01,2021-05-01,55.04,56.61,181,284.1700000000001,2.8524709302325535,momentum_exit
PTEN,2021-04-01,2021-05-01,7.35,6.76,1360,-802.3999999999999,-8.027210884353742,momentum_exit
NTRA,2019-10-01,2021-06-01,32.1,92.0,311,18628.899999999998,186.6043613707165,momentum_exit
MGNX,2020-08-01,2021-06-01,25.4,32.34,393,2727.420000000002,27.322834645669314,momentum_exit
MELI,2020-08-01,2021-06-01,1124.62,1368.87,8,1954.0,21.718447119916064,momentum_exit
Z,2020-09-01,2021-06-01,88.44,113.56,113,2838.5600000000004,28.403437358661243,momentum_exit
ZG,2020-09-01,2021-06-01,88.26,115.74,113,3105.239999999999,31.135282121006114,momentum_exit
AMSC,2020-12-01,2021-06-01,18.7,15.06,534,-1943.7599999999993,-19.465240641711222,momentum_exit
ALTS,2021-02-01,2021-06-01,9.4,6.62,1063,-2955.1400000000003,-29.574468085106385,momentum_exit
IBRX,2020-01-01,2021-07-01,3.79,14.24,2638,27567.1,275.7255936675462,momentum_exit
OCUL,2020-05-01,2021-07-01,5.75,14.34,1739,14938.01,149.3913043478261,momentum_exit
FIZZ,2020-07-01,2021-07-01,22.44,39.61,445,7640.649999999999,76.51515151515149,momentum_exit
TBCH,2020-08-01,2021-07-01,18.34,30.84,545,6812.5,68.15703380588877,momentum_exit
CENX,2021-04-01,2021-07-01,17.25,12.61,579,-2686.5600000000004,-26.898550724637683,momentum_exit
UPBD,2021-04-01,2021-07-01,58.98,54.25,169,-799.3699999999994,-8.019667683960662,momentum_exit
ON,2021-04-01,2021-07-01,42.89,37.91,233,-1160.3400000000008,-11.611098158078814,momentum_exit
FOXF,2021-05-01,2021-07-01,153.23,156.28,65,198.25000000000074,1.9904718397180776,momentum_exit
TOUR,2021-05-01,2021-07-01,2.8,2.32,3571,-1714.08,-17.14285714285715,momentum_exit
KALV,2021-06-01,2021-07-01,26.99,24.49,370,-925.0,-9.262689885142649,momentum_exit
NVAX,2020-04-01,2021-08-01,14.03,179.33,712,117693.6,1178.1895937277263,momentum_exit
RUN,2020-08-01,2021-08-01,36.69,52.97,272,4428.16,44.371763423276114,momentum_exit
STKL,2020-08-01,2021-08-01,6.58,10.5,1519,5954.48,59.57446808510638,momentum_exit
GPRO,2021-04-01,2021-08-01,12.39,10.24,807,-1735.0500000000002,-17.352703793381764,momentum_exit
FTAI,2021-04-01,2021-08-01,24.14,24.41,414,111.77999999999983,1.118475559237786,momentum_exit
SYNA,2021-07-01,2021-08-01,153.64,151.92,65,-111.79999999999993,-1.1195001301744334,momentum_exit
TSLA,2020-02-01,2021-09-01,43.37,244.7,230,46305.899999999994,464.2148950887711,momentum_exit
LFMD,2020-04-01,2021-09-01,1.25,7.86,8000,52880.0,528.8000000000001,momentum_exit
TRUP,2020-09-01,2021-09-01,68.02,93.55,147,3752.9100000000003,37.53307850632168,momentum_exit
GOGO,2021-03-01,2021-09-01,12.07,13.38,828,1084.6800000000005,10.853355426677712,momentum_exit
TQQQ,2021-04-01,2021-09-01,23.98,37.58,417,5671.199999999999,56.7139282735613,momentum_exit
BJRI,2021-04-01,2021-09-01,59.52,42.76,168,-2815.6800000000007,-28.158602150537636,momentum_exit
STRL,2021-06-01,2021-09-01,23.27,22.94,429,-141.56999999999925,-1.4181349376879981,momentum_exit
COMM,2021-07-01,2021-09-01,21.9,15.51,456,-2913.8399999999992,-29.178082191780817,momentum_exit
GRPN,2021-08-01,2021-09-01,36.37,23.8,274,-3444.179999999999,-34.56145174594445,momentum_exit
IESC,2021-08-01,2021-09-01,54.41,47.54,183,-1257.2099999999996,-12.626355449365922,momentum_exit
ENPH,2018-03-01,2021-10-01,3.31,155.36,3021,459343.05000000005,4593.655589123868,momentum_exit
PLUG,2019-10-01,2021-10-01,2.51,25.57,3984,91871.04000000001,918.7250996015937,momentum_exit
FATE,2020-02-01,2021-10-01,25.36,59.5,394,13451.16,134.62145110410094,momentum_exit
TTGT,2020-10-01,2021-10-01,44.57,83.12,224,8635.2,86.49315683194976,momentum_exit
CDNA,2020-11-01,2021-10-01,49.05,66.58,203,3558.59,35.73904179408767,momentum_exit
SNBR,2021-03-01,2021-10-01,143.04,94.54,69,-3346.499999999999,-33.9065995525727,momentum_exit
NTRA,2021-08-01,2021-10-01,114.52,112.39,87,-185.3099999999996,-1.8599371288857802,momentum_exit
RDNT,2021-08-01,2021-10-01,36.74,29.1,272,-2078.08,-20.79477408818726,momentum_exit
NVAX,2021-09-01,2021-10-01,252.06,181.6,39,-2747.9400000000005,-27.953661826549236,momentum_exit
SMMT,2021-09-01,2021-10-01,7.28,5.11,1373,-2979.41,-29.807692307692303,momentum_exit
STAA,2020-05-01,2021-11-01,36.77,121.03,271,22834.46,229.1542017949415,momentum_exit
ATEC,2021-01-01,2021-11-01,14.52,12.25,688,-1561.7599999999998,-15.633608815426992,momentum_exit
AGYS,2021-06-01,2021-11-01,52.21,47.51,191,-897.7000000000005,-9.002106876077388,momentum_exit
CASH,2021-06-01,2021-11-01,53.83,57.65,185,706.7,7.0964146386773175,momentum_exit
AXON,2021-08-01,2021-11-01,186.02,180.67,53,-283.5500000000012,-2.876034834963992,momentum_exit
ALGN,2021-08-01,2021-11-01,695.8,661.46,14,-480.75999999999885,-4.935326243173311,momentum_exit
GPRO,2021-09-01,2021-11-01,10.12,8.79,988,-1314.04,-13.142292490118578,momentum_exit
BPOP,2021-10-01,2021-11-01,78.59,82.75,127,528.3199999999996,5.2932943122534715,momentum_exit
FCEL,2020-06-01,2021-12-01,67.5,239.1,148,25396.8,254.22222222222223,momentum_exit
EXPI,2020-08-01,2021-12-01,9.94,34.51,1006,24717.420000000002,247.1830985915493,momentum_exit
TBHC,2020-08-01,2021-12-01,5.38,20.58,1858,28241.6,282.52788104089217,momentum_exit
INOD,2020-10-01,2021-12-01,3.09,6.17,3236,9966.880000000001,99.67637540453076,momentum_exit
PACB,2020-10-01,2021-12-01,10.5,21.14,952,10129.28,101.33333333333331,momentum_exit
MGNI,2020-12-01,2021-12-01,19.0,16.82,526,-1146.6799999999998,-11.473684210526313,momentum_exit
HIMX,2020-12-01,2021-12-01,6.71,10.01,1490,4917.0,49.180327868852444,momentum_exit
VCEL,2021-02-01,2021-12-01,44.37,35.2,225,-2063.2499999999986,-20.667117421681304,momentum_exit
RAIL,2021-04-01,2021-12-01,6.65,3.65,1503,-4509.000000000001,-45.112781954887225,momentum_exit
PTEN,2021-07-01,2021-12-01,10.26,6.94,974,-3233.6799999999994,-32.35867446393762,momentum_exit
OPCH,2021-09-01,2021-12-01,27.69,24.49,361,-1155.200000000001,-11.556518598772126,momentum_exit
AMKR,2021-09-01,2021-12-01,27.39,21.63,365,-2102.4000000000005,-21.02957283680176,momentum_exit
SSYS,2021-11-01,2021-12-01,33.99,25.24,294,-2572.500000000001,-25.742865548690798,momentum_exit
PLUG,2021-11-01,2021-12-01,41.65,36.71,240,-1185.5999999999995,-11.860744297719084,momentum_exit
ATRC,2021-11-01,2021-12-01,77.5,65.53,129,-1544.1299999999999,-15.445161290322584,momentum_exit
MVIS,2020-07-01,2022-01-01,1.45,5.01,6896,24549.76,245.51724137931035,momentum_exit
MSTR,2020-12-01,2022-01-01,32.4,54.45,308,6791.4000000000015,68.05555555555559,momentum_exit
CLNE,2020-12-01,2022-01-01,4.4,6.13,2272,3930.559999999999,39.318181818181806,momentum_exit
POET,2021-07-01,2022-01-01,11.8,7.05,847,-4023.250000000001,-40.2542372881356,momentum_exit
EYPT,2021-09-01,2022-01-01,10.99,12.24,909,1136.25,11.3739763421292,momentum_exit
TSLA,2021-11-01,2022-01-01,402.86,352.26,24,-1214.4000000000005,-12.56019460854888,momentum_exit
ENPH,2021-11-01,2022-01-01,239.53,182.94,41,-2320.19,-23.625433139898966,momentum_exit
HROW,2021-12-01,2022-01-01,9.97,8.64,1003,-1333.99,-13.340020060180546,momentum_exit
MPWR,2021-12-01,2022-01-01,555.2,493.33,18,-1113.6600000000012,-11.143731988472627,momentum_exit
VICR,2021-12-01,2022-01-01,140.34,126.98,71,-948.56,-9.519737779677929,momentum_exit
KRNT,2020-06-01,2022-02-01,47.94,109.55,208,12814.88,128.51481017939093,momentum_exit
AMTX,2020-09-01,2022-02-01,2.04,9.56,4901,36855.520000000004,368.62745098039215,momentum_exit
AVXL,2020-11-01,2022-02-01,5.9,11.04,1694,8707.159999999998,87.1186440677966,momentum_exit
SYPR,2021-03-01,2022-02-01,3.84,2.21,2604,-4244.5199999999995,-42.447916666666664,momentum_exit
GSAT,2021-03-01,2022-02-01,26.1,16.65,383,-3619.3500000000013,-36.20689655172414,momentum_exit
